UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,machine_type_encoded,temp_diff,power,thermal_load,wear_rate,torque_speed_stress,thermal_efficiency,wear_per_cycle,tool_wear_normalized,power_normalized,thermal_load_normalized,risk_index
110,L47289,L,298.9,308.7,1572,34.1,80,0,0,0,0,0,0,0,9.800000000000011,53605.200000000004,334.1800000000004,0.050890584917998825,0.021692111821297,1.0327868506929794,5.0,0.3162055335968379,0.47900994904149485,0.3621172630502025,0.37882037706624433
111,L47290,L,298.8,308.6,1872,22.5,82,0,0,0,0,0,0,0,9.800000000000011,42120.0,220.50000000000026,0.043803418569426184,0.012019230705025478,1.0327978235342095,2.0,0.32411067193675885,0.34998247458815285,0.22366209534016948,0.3017376397532002
112,H29525,H,298.7,308.6,1499,43.5,84,0,0,0,0,0,0,2,9.900000000000034,65206.5,430.65000000000146,0.05603735786499428,0.02901934603722918,1.0331435877755748,2.0,0.3320158102766798,0.6093417185688479,0.479611721433269,0.45949235611130695
113,M14972,M,298.8,308.7,1498,39.5,89,0,0,0,0,0,0,1,9.899999999999977,59171.0,391.0499999999991,0.05941254967014319,0.02636849114573771,1.0331324955444279,5.0,0.3517786561264822,0.5415374729254856,0.43138138503884943,0.4325871198398934
114,M14973,M,298.8,308.6,1486,41.9,92,0,0,0,0,0,0,1,9.800000000000011,62263.4,410.62000000000046,0.061911170512037886,0.02819650048319986,1.0327978235342095,3.0,0.3636363636363636,0.5762782316410077,0.4552164275448798,0.45490294321031166
115,L47294,L,298.8,308.6,1680,29.4,95,0,0,0,0,0,0,0,9.800000000000011,49392.0,288.12000000000035,0.05654761871102608,0.017499999895833333,1.0327978235342095,3.0,0.37549407114624506,0.43167785596807684,0.3060190485469994,0.37150669981302087
116,L47295,L,298.8,308.6,1431,45.7,97,0,0,0,0,0,0,0,9.800000000000011,65396.700000000004,447.8600000000005,0.06778476542428535,0.031935709071029286,1.0327978235342095,2.0,0.38339920948616596,0.6114784707056001,0.5005724307602354,0.4869749542342171
117,L47296,L,298.9,308.7,1564,34.1,99,0,0,0,0,0,0,0,9.800000000000011,53332.4,334.1800000000004,0.06329923233184634,0.02180306891430263,1.0327868506929794,2.0,0.3913043478260869,0.47594524881591127,0.3621172630502025,0.4079404926902689
118,L47297,L,298.8,308.6,1599,33.0,101,0,0,0,0,0,0,0,9.800000000000011,52767.0,323.4000000000004,0.06316447740359926,0.020637898557611643,1.0327978235342095,2.0,0.3992094861660079,0.46959341044514546,0.34898789369838895,0.4052581857094635
119,M14978,M,298.8,308.6,1707,28.1,103,0,0,0,0,0,0,1,9.800000000000011,47966.700000000004,275.38000000000034,0.06033977703374472,0.016461628491730357,1.0327978235342095,2.0,0.40711462450592883,0.41566569602847214,0.2905025211312199,0.37469631495027916
120,L47299,L,298.7,308.5,1467,40.7,106,0,0,0,0,0,0,0,9.800000000000011,59706.9,398.86000000000047,0.07225630489259506,0.02774369442574169,1.0328088037225043,3.0,0.41897233201581024,0.547557901264526,0.4408934791610833,0.46412434693400695
121,L47300,L,298.9,308.7,1433,44.7,108,0,0,0,0,0,0,0,9.800000000000011,64055.100000000006,438.0600000000005,0.0753663637448265,0.031193300549942078,1.0327868506929794,2.0,0.4268774703557312,0.5964066165170268,0.488636640440405,0.496263965229522
122,L47301,L,298.9,308.7,1558,41.2,110,0,0,0,0,0,0,0,9.800000000000011,64189.600000000006,403.7600000000005,0.07060333715915701,0.026444159008702447,1.0327868506929794,2.0,0.43478260869565216,0.5979176215769276,0.44686137432099854,0.48734674224763874
123,L47302,L,299.0,308.8,1310,50.7,112,0,0,0,0,0,0,0,9.800000000000011,66417.0,496.8600000000006,0.08549618255346425,0.038702289780898555,1.0327758851914421,2.0,0.4426877470355731,0.6229407641079565,0.5602513823593875,0.5320327427544325
124,L47303,L,298.9,308.7,1546,43.4,114,0,0,0,0,0,0,0,9.800000000000011,67096.4,425.3200000000005,0.07373867998875369,0.02807244483782377,1.0327868506929794,2.0,0.450592885375494,0.63057330565217,0.4731201130246254,0.5113451797532362
125,L47304,L,298.9,308.7,1727,29.4,116,0,0,0,0,0,0,0,9.800000000000011,50773.799999999996,288.12000000000035,0.06716849990058772,0.017023740492045508,1.0327868506929794,2.0,0.458498023715415,0.4472013265388659,0.3060190485469994,0.40936532201192555
126,L47305,L,298.9,308.6,1560,32.2,118,0,0,0,0,0,0,0,9.700000000000045,50232.00000000001,312.3400000000015,0.07564102515614728,0.020641025508711375,1.0324522906506428,2.0,0.46640316205533594,0.4411146161934807,0.3355175017660103,0.41955090020998165
127,L47306,L,299.0,308.6,1329,60.5,120,0,0,0,0,0,0,0,9.600000000000023,80404.5,580.8000000000013,0.090293453045196,0.045522949243619645,1.032106988892743,2.0,0.4743083003952569,0.7800796732184745,0.6624850802620992,0.6224927462022749
128,L47307,L,298.9,308.6,1413,46.5,122,0,0,0,0,0,0,0,9.700000000000045,65704.5,451.0500000000021,0.0863411175772037,0.032908704650327636,1.0324522906506428,2.0,0.48221343873517786,0.6149363692739087,0.5044576523031209,0.52870358196718
129,L47308,L,299.0,308.6,1587,38.6,124,0,0,0,0,0,0,0,9.600000000000023,61258.200000000004,370.5600000000009,0.07813484512832486,0.024322621144784996,1.032106988892743,2.0,0.49011857707509876,0.5649855752379412,0.40642583976810415,0.4874708553318531
130,L47309,L,298.9,308.5,1559,34.3,126,0,0,0,0,0,0,0,9.600000000000023,53473.7,329.28000000000077,0.08082103860923003,0.022001282732512617,1.0321177306083062,2.0,0.4980237154150197,0.4775326466966846,0.35614936789028767,0.4493140905420996
131,L47310,L,298.8,308.4,1473,41.1,128,0,0,0,0,0,0,0,9.599999999999966,60540.3,394.55999999999864,0.08689748752954862,0.027902240136441006,1.0321284795137724,2.0,0.5059288537549407,0.55692051551673,0.4356563466738085,0.5001446001591379
132,L47311,L,298.8,308.4,1737,27.7,130,0,0,0,0,0,0,0,9.599999999999966,48114.9,265.91999999999905,0.07484168062843016,0.015947035026211656,1.0321284795137724,2.0,0.5138339920948616,0.417330610153954,0.2789808296592188,0.41442702878189647
133,M14992,M,298.7,308.4,1441,43.2,132,0,0,0,0,0,0,1,9.699999999999989,62251.200000000004,419.0399999999995,0.09160305279942364,0.029979180916175012,1.0324740196694335,2.0,0.5217391304347826,0.5761411739329722,0.4654714637176308,0.521179443469094
134,M14993,M,298.7,308.4,1430,49.6,135,0,0,0,0,0,0,1,9.699999999999989,70928.0,481.11999999999944,0.09440559374541543,0.03468531444276004,1.0324740196694335,3.0,0.533596837944664,0.6736184133660474,0.5410810415803933,0.5778485716617978
135,L47314,L,298.8,308.4,1369,53.0,138,0,0,0,0,0,0,0,9.599999999999966,72557.0,508.7999999999982,0.10080350547258214,0.038714389782948215,1.0321284795137724,3.0,0.5454545454545454,0.6919189876603126,0.5747935595449739,0.5981955823434041
136,M14995,M,298.8,308.5,1711,28.5,140,0,0,0,0,0,0,1,9.699999999999989,48763.5,276.4499999999997,0.08182349455392464,0.016656925677048944,1.032463151523991,2.0,0.5533596837944663,0.42461713715656935,0.29180571456409854,0.4362707290339869
137,H29550,H,298.7,308.5,1420,45.7,143,0,0,0,0,0,0,2,9.800000000000011,64894.00000000001,447.8600000000005,0.100704224642928,0.032183098364907764,1.0328088037225043,3.0,0.5652173913043478,0.6058310190802305,0.5005724307602354,0.5580079914738789
138,L47317,L,298.7,308.6,1297,55.3,148,0,0,0,0,0,0,0,9.900000000000034,71724.09999999999,547.4700000000018,0.11410948254348896,0.04263685395037121,1.0331435877755748,5.0,0.5849802371541502,0.6825619905272902,0.621891213796799,0.6253280561588869
139,H29552,H,298.8,308.6,1449,49.4,150,0,0,0,0,0,0,2,9.800000000000011,71580.59999999999,484.1200000000006,0.1035196680226386,0.034092477335455645,1.0327978235342095,2.0,0.592885375494071,0.680949877322117,0.544734854943608,0.6048595698773459
140,L47319,L,298.8,308.6,1268,55.8,155,0,0,0,0,0,0,0,9.800000000000011,70754.4,546.8400000000006,0.12223974667003355,0.04400630880121208,1.0327978235342095,5.0,0.6126482213438734,0.6716681495861306,0.6211239129905227,0.6328969073105454
141,L47320,L,298.8,308.6,1511,36.1,157,0,0,0,0,0,0,0,9.800000000000011,54547.1,353.7800000000004,0.1039046981872621,0.023891462449427782,1.0327978235342095,2.0,0.6205533596837944,0.4895914781561469,0.3859888436898633,0.5108954404273208
142,L47321,L,298.7,308.5,1544,35.2,159,0,0,0,0,0,0,0,9.800000000000011,54348.8,344.96000000000043,0.10297927394443476,0.022797927313484928,1.0328088037225043,2.0,0.6284584980237153,0.48736372868864986,0.37524663240201594,0.5101665075366859
143,M15002,M,298.6,308.4,1778,28.2,161,0,0,0,0,0,0,1,9.799999999999955,50139.6,276.3599999999987,0.09055118059307547,0.015860517346116324,1.0328197912652446,2.0,0.6363636363636364,0.44007657256868615,0.2916961001632009,0.4740772563650207
144,H29557,H,298.6,308.4,1407,50.5,164,0,0,0,0,0,0,2,9.799999999999955,71053.5,494.8999999999977,0.11656005603013464,0.0358919684726939,1.0328197912652446,3.0,0.6482213438735177,0.6750283102806762,0.5578642242954179,0.6291562979222354
145,M15004,M,298.6,308.4,1391,42.4,169,0,0,0,0,0,0,1,9.799999999999955,58978.4,415.51999999999805,0.12149532622936501,0.030481667645710513,1.0328197912652446,5.0,0.6679841897233201,0.5393737586166609,0.46118432270479204,0.5673611002857639
146,L47325,L,298.5,308.4,1513,33.6,172,0,0,0,0,0,0,0,9.899999999999977,50836.8,332.63999999999925,0.11368142687586631,0.022207534552494815,1.0331657945338093,3.0,0.6798418972332015,0.4479090835557713,0.3602416388570848,0.5143819756171374
147,H29560,H,298.5,308.4,1612,36.1,174,0,0,0,0,0,0,2,9.899999999999977,58193.200000000004,357.3899999999992,0.10794044598051833,0.02239454080400409,1.0331657945338093,2.0,0.6877470355731224,0.5305526346535812,0.39038559910359527,0.551380284356402
148,L47327,L,298.4,308.4,1515,40.1,179,0,0,0,0,0,0,0,10.0,60751.5,401.0,0.11815181440163819,0.026468646689975932,1.033512029708042,5.0,0.7075098814229248,0.5592931866591173,0.4434998660268416,0.5838418683749576
149,M15008,M,298.3,308.3,1379,48.0,181,0,0,0,0,0,0,1,10.0,66192.0,480.0,0.1312545313179512,0.03480783150973291,1.0335232640454823,2.0,0.7154150197628458,0.620413060476152,0.5397169512581276,0.6342050114254222
150,L47329,L,298.4,308.3,1473,39.9,184,0,0,0,0,0,0,0,9.900000000000034,58772.7,395.01000000000136,0.12491513832372615,0.027087576190851486,1.0331769090758411,3.0,0.7272727272727272,0.5370628757852732,0.43620441867829385,0.582889279248161
151,L47330,L,298.4,308.3,1422,42.7,186,0,0,0,0,0,0,0,9.900000000000034,60719.4,422.7300000000015,0.13080168684387,0.030028129184049727,1.0331769090758411,2.0,0.7351778656126482,0.5589325676076465,0.46996565415438574,0.602740612773669
152,M15011,M,298.4,308.2,1463,37.6,188,0,0,0,0,0,0,1,9.800000000000011,55008.8,368.4800000000004,0.1285030749931437,0.025700614998628742,1.0328417884436398,2.0,0.7430830039525691,0.49477832600860994,0.40389252916960894,0.5668344581344933
153,M15012,M,298.4,308.2,1584,41.0,191,0,0,0,0,0,0,1,9.800000000000011,64944.0,401.80000000000047,0.12058080731956561,0.025883838220430316,1.0328417884436398,3.0,0.7549407114624506,0.6063927309984093,0.4444742162570324,0.6172363687616127
154,L47333,L,298.4,308.2,1850,27.0,194,0,0,0,0,0,0,0,9.800000000000011,49950.0,264.6000000000003,0.10486486429802776,0.014594594515704894,1.0328417884436398,3.0,0.7667984189723319,0.4379465609749522,0.2773731517794064,0.5213152814152404
155,L47334,L,298.4,308.2,1528,36.2,196,0,0,0,0,0,0,0,9.800000000000011,55313.600000000006,354.76000000000045,0.12827225046942245,0.023691099321393332,1.0328417884436398,2.0,0.7747035573122529,0.4982025218618279,0.3871824227218464,0.5754969063000035
156,H29569,H,298.4,308.2,1987,19.8,198,0,0,0,0,0,0,2,9.800000000000011,39342.6,194.04000000000022,0.0996477096142541,0.009964770961425411,1.0328417884436398,2.0,0.7826086956521738,0.3187805009571571,0.19143546147662732,0.4661082669910048
157,M15016,M,298.4,308.1,1495,46.0,203,0,0,0,0,0,0,1,9.700000000000045,68770.0,446.2000000000021,0.1357859522689903,0.03076923056341652,1.032506667811439,5.0,0.8023715415019762,0.6493749269774507,0.4985506540325926,0.6653262909038034
158,H29571,H,298.4,308.2,1478,43.5,206,0,0,0,0,0,0,2,9.800000000000011,64293.0,426.3000000000005,0.1393775362694348,0.02943166421223502,1.0328417884436398,3.0,0.8142292490118577,0.5990792418237213,0.47431369205660845,0.6477095797688419
159,M15018,M,298.4,308.2,1499,40.0,211,0,0,0,0,0,0,1,9.800000000000011,59960.0,392.00000000000045,0.1407605060656404,0.02668445612618775,1.0328417884436398,5.0,0.83399209486166,0.550401286994347,0.43253842593720193,0.6284787518241287
160,L47339,L,298.4,308.2,1471,47.0,214,0,0,0,0,0,0,0,9.800000000000011,69137.0,460.60000000000053,0.14547926481659235,0.031951053487756266,1.0328417884436398,3.0,0.8458498023715414,0.6534978924568831,0.516088958176015,0.689215976138486
161,L47340,L,298.4,308.2,1282,60.7,216,1,0,0,0,1,0,0,9.800000000000011,77817.40000000001,594.8600000000007,0.16848673815532966,0.047347893546428294,1.0328417884436398,2.0,0.8537549407114624,0.7510155751480674,0.6796092855576918,0.7706894344963128
162,L47341,L,298.3,308.1,1412,52.3,218,1,0,0,0,1,0,0,9.800000000000011,73847.59999999999,512.5400000000005,0.15439093375077242,0.03703965979433668,1.0328527980941067,2.0,0.8616600790513833,0.7064178956923436,0.5793486468711162,0.7303939943895913
163,L47342,L,298.3,308.1,1586,35.5,0,0,0,0,0,0,0,0,9.800000000000011,56303.0,347.90000000000043,0.0,0.022383354209436608,1.0328527980941067,-218.0,0.0,0.5093176772987499,0.3788273694979651,0.26644351403901445
164,M15023,M,298.4,308.2,1468,43.8,2,0,0,0,0,0,0,1,9.800000000000011,64298.399999999994,429.24000000000046,0.0013623978108828487,0.029836512058334385,1.0328417884436398,2.0,0.007905138339920948,0.5991399067108846,0.47789442915255753,0.326272356095001
165,M15024,M,298.5,308.3,1440,43.6,5,0,0,0,0,0,0,1,9.800000000000011,62784.0,427.2800000000005,0.0034722221981095683,0.030277777567515436,1.032830786169823,3.0,0.01976284584980237,0.5821267761330853,0.4755072710885915,0.32519535250642395
166,L47345,L,298.5,308.4,1733,26.0,8,0,0,0,0,0,0,0,9.899999999999977,45058.0,257.3999999999994,0.004616272333431782,0.01500288508365329,1.0331657945338093,3.0,0.03162055335968379,0.38298866690033884,0.26860399970769316,0.2081260213262831
167,H29580,H,298.4,308.2,1612,32.6,10,0,0,0,0,0,0,2,9.800000000000011,52551.200000000004,319.48000000000036,0.006203473906926341,0.02022332493657987,1.0328417884436398,2.0,0.03952569169960474,0.4671690618062858,0.3442135775704568,0.25922506849286464
168,H29581,H,298.4,308.3,1458,42.9,15,0,0,0,0,0,0,2,9.900000000000034,62548.2,424.71000000000146,0.010288065773058535,0.029423868110947406,1.0331769090758411,5.0,0.05928853754940711,0.5794777427269541,0.4723771709741066,0.339271889130081
169,L47348,L,298.4,308.3,1433,62.3,20,1,0,0,1,0,0,0,9.900000000000034,89275.9,616.7700000000021,0.01395673402681972,0.04347522649354343,1.0331769090758411,5.0,0.07905138339920947,0.8797430954371017,0.7062943024870287,0.5074317727369229
170,L47349,L,298.4,308.3,1318,59.1,22,0,0,0,0,0,0,0,9.900000000000034,77893.8,585.0900000000021,0.01669195738473477,0.04484066733808295,1.0331769090758411,2.0,0.08695652173913043,0.7518738709590446,0.6677100333714953,0.4606577799948141
171,M15030,M,298.4,308.2,1610,35.0,24,0,0,0,0,0,0,1,9.800000000000011,56350.0,343.0000000000004,0.014906832205547626,0.021739130299756954,1.0328417884436398,2.0,0.09486166007905138,0.5098456865018379,0.37285947433804983,0.3027562122835869
172,L47351,L,298.2,308.1,1462,50.8,27,0,0,0,0,0,0,0,9.900000000000034,74269.59999999999,502.9200000000017,0.018467852130862845,0.03474692178695676,1.0331991605231672,3.0,0.1067193675889328,0.7111587442817726,0.56763208535308,0.4263249959260289
173,M15032,M,298.1,308.0,1924,20.8,29,0,0,0,0,0,0,1,9.899999999999977,40019.200000000004,205.91999999999953,0.015072764994424299,0.010810810754621565,1.0332102974434654,2.0,0.11462450592885375,0.32638158663395267,0.2059045623949515,0.2055356470802127
174,M15033,M,298.2,308.0,1591,33.7,32,0,0,0,0,0,0,1,9.800000000000011,53616.700000000004,330.2600000000004,0.020113136265787954,0.021181646629907944,1.032863815128645,3.0,0.12648221343873517,0.479139142782676,0.35734294692227025,0.3015375122869779
175,L47354,L,298.2,308.1,1306,58.3,35,0,0,0,0,0,0,0,9.900000000000034,76139.8,577.170000000002,0.026799387237370697,0.04464012216967747,1.0331991605231672,3.0,0.13833992094861658,0.7321690168693324,0.6580639660926118,0.4724058632680299
176,L47355,L,298.2,308.1,1382,43.5,37,0,0,0,0,0,0,0,9.900000000000034,60117.0,430.65000000000146,0.026772792859820604,0.03147612133519449,1.0331991605231672,2.0,0.14624505928853754,0.5521650624174284,0.479611721433269,0.36803105887062426
177,L47356,L,298.2,308.1,1618,34.7,39,0,0,0,0,0,0,0,9.900000000000034,56144.600000000006,343.5300000000012,0.024103831742250732,0.02144622978092565,1.0331991605231672,2.0,0.1541501976284585,0.5075381739419595,0.3735049813655519,0.32597302564363684
178,L47357,L,298.2,308.2,1988,21.4,41,0,0,0,0,0,0,0,10.0,42543.2,214.0,0.020623742350987212,0.010764587471003081,1.0335345059176893,2.0,0.16205533596837943,0.35473680426361814,0.21574549971987347,0.23596682558239923
179,L47358,L,298.2,308.2,1436,50.2,43,0,0,0,0,0,0,0,10.0,72087.2,502.0,0.029944289485067624,0.03495821702675336,1.0335345059176893,2.0,0.16996047430830039,0.6866411424771046,0.5665115825883591,0.4439300072429593
180,L47359,L,298.2,308.3,1304,49.8,45,0,0,0,0,0,0,0,10.100000000000023,64939.2,502.9800000000011,0.03450920218934661,0.03819018375621024,1.0338698513122118,2.0,0.17786561264822134,0.6063388066542641,0.5677051616203435,0.4233594355416708
181,L47360,L,298.2,308.3,1475,49.9,47,0,0,0,0,0,0,0,10.100000000000023,73602.5,503.99000000000115,0.03186440656363114,0.03383050824521689,1.0338698513122118,2.0,0.18577075098814227,0.7036643838694312,0.5689352787859587,0.45608819919187393
182,H29595,H,298.2,308.3,1824,24.2,49,0,0,0,0,0,0,2,10.100000000000023,44140.799999999996,244.42000000000056,0.026864034940438406,0.013267543786910396,1.0338698513122118,2.0,0.19367588932806323,0.372684623473267,0.25279516722285794,0.2651142929400628
183,M15042,M,298.1,308.2,1342,48.1,54,0,0,0,0,0,0,1,10.099999999999966,64550.200000000004,485.80999999999835,0.040238449774676235,0.0358420265585542,1.033881213221026,5.0,0.2134387351778656,0.6019686879308331,0.5467931698048821,0.4300040513918608
184,L47363,L,298.1,308.2,1485,40.7,57,0,0,0,0,0,0,0,10.099999999999966,60439.50000000001,411.06999999999863,0.03838383812536136,0.027407407222845744,1.033881213221026,3.0,0.225296442687747,0.5557881042896817,0.4557644995493595,0.39358435822681115
185,L47364,L,298.2,308.2,1667,30.6,59,0,0,0,0,0,0,0,10.0,51010.200000000004,306.0,0.035392921203401796,0.018356328624137202,1.0335345059176893,2.0,0.23320158102766797,0.4498571004880154,0.3277957761917508,0.32657649541499706
186,L47365,L,298.2,308.2,1446,38.2,61,0,0,0,0,0,0,0,10.0,55237.200000000004,382.0,0.042185338574098626,0.026417703828369964,1.0335345059176893,2.0,0.24110671936758893,0.4973442260508507,0.42035904805982344,0.3717536699802378
187,L47366,L,298.1,308.3,1301,56.0,63,0,0,0,0,0,0,0,10.199999999999989,72856.0,571.1999999999994,0.04842428863624682,0.043043812121108284,1.0342166711098064,2.0,0.24901185770750986,0.6952780249310218,0.650792877499814,0.5034260138122546
188,L47367,L,298.2,308.4,1379,43.1,65,0,0,0,0,0,0,0,10.199999999999989,59434.9,439.61999999999955,0.04713560516942999,0.03125453204311435,1.0342051967067338,2.0,0.2569169960474308,0.5445021884296333,0.49053662338927473,0.4132784419646447
189,L47368,L,298.3,308.5,1606,33.6,67,0,0,0,0,0,0,0,10.199999999999989,53961.600000000006,342.71999999999963,0.04171855515741871,0.02092154407894431,1.034193729996858,2.0,0.26482213438735175,0.48301383159427336,0.37251845175748227,0.36258853876046737
190,M15049,M,298.3,308.4,1539,43.4,69,0,0,0,0,0,0,1,10.099999999999966,66792.59999999999,438.3399999999985,0.04483430770088169,0.028200129771279208,1.03385849702117,2.0,0.2727272727272727,0.6271603440373156,0.4889776630209691,0.4439323112083945
191,L47370,L,298.2,308.4,1477,49.9,72,0,0,0,0,0,0,0,10.199999999999989,73702.3,508.9799999999994,0.04874746073969221,0.033784698484870014,1.0342051967067338,3.0,0.2845849802371541,0.7047855608581162,0.5750127883467682,0.49777349685632694
